,category,medicine_name,therapeutic_area,common_name,active_substance,patient_safety,authorisation_status,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,revision_number
592,human,Relistor,Opioid-Related Disorders;  Constipation,methylnaltrexone bromide,methylnaltrexone bromide,False,authorised,False,False,False,False,False,False,False,Bausch Health Ireland Limited,Peripheral opioid receptor antagonists,18.0
593,human,Edurant,HIV Infections,rilpivirine,rilpivirine hydrochloride,False,authorised,False,False,False,False,False,False,False,Janssen-Cilag International N.V.   ,Antivirals for systemic use,20.0
594,human,Raxone,"Optic Atrophy, Hereditary, Leber",idebenone,idebenone,False,authorised,True,False,False,False,True,False,True,Santhera Pharmaceuticals (Deutschland) GmbH,"Psychoanaleptics, , Other psychostimulants and nootropics",8.0
595,human,Myalepta,"Lipodystrophy, Familial Partial",metreleptin,metreleptin,False,authorised,True,False,False,False,True,False,True,Amryt Pharmaceuticals DAC,"Other alimentary tract and metabolism products,",7.0
596,human,Sitagliptin SUN,"Diabetes Mellitus, Type 2",sitagliptin fumarate,sitagliptin fumarate,False,authorised,False,True,False,False,False,False,False,Sun Pharmaceutical Industries Europe B.V.,Drugs used in diabetes,1.0
597,human,Galvus,"Diabetes Mellitus, Type 2",vildagliptin,vildagliptin,False,authorised,False,False,False,False,False,False,False,Novartis Europharm Limited,Drugs used in diabetes,22.0
598,human,Tasigna,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",nilotinib,nilotinib,False,authorised,False,False,False,False,False,False,False,Novartis Europharm Limited,Antineoplastic agents,42.0
599,human,Obizur,Hemophilia A,susoctocog alfa,susoctocog alfa,False,authorised,True,False,False,False,True,False,False,Baxalta Innovations GmbH,Antihemorrhagics,10.0
600,human,Ibrance,Breast Neoplasms,palbociclib,palbociclib,False,authorised,True,False,False,False,False,False,False,Pfizer Europe MA EEIG ,Antineoplastic agents,14.0
601,human,Dzuveo,Pain,sufentanil,sufentanil citrate,False,authorised,False,False,False,False,False,False,False,Laboratoire Aguettant,Anesthetics,5.0
602,human,Xeloda,Colonic Neoplasms;  Breast Neoplasms;  Colorectal Neoplasms;  Stomach Neoplasms,capecitabine,capecitabine,False,authorised,False,False,False,False,False,False,False,CHEPLAPHARM Arzneimittel GmbH,Antineoplastic agents,30.0
603,human,RoActemra,"Arthritis, Rheumatoid;  Arthritis, Juvenile Rheumatoid;  Cytokine Release Syndrome;  Giant Cell Arteritis;  COVID-19 virus infection",tocilizumab,tocilizumab,False,authorised,False,False,False,False,False,False,False,Roche Registration GmbH,Immunosuppressants,40.0
604,human,Cometriq,Thyroid Neoplasms,cabozantinib,cabozantinib,False,authorised,False,False,False,False,False,False,True,Ipsen Pharma,Antineoplastic agents,26.0
605,human,Invanz,"Community-Acquired Infections;  Streptococcal Infections;  Staphylococcal Infections;  Gram-Negative Bacterial Infections;  Surgical Wound Infection;  Pneumonia, Bacterial",ertapenem,ertapenem sodium,False,authorised,False,False,False,False,False,False,False,Merck Sharp & Dohme B.V.,"Antibacterials for systemic use,",26.0
606,human,Prialt,"Injections, Spinal;  Pain",ziconotide,ziconotide,False,authorised,False,False,False,False,False,False,False,Esteve Pharmaceuticals GmbH,Analgesics,29.0
607,human,Vemlidy,Hepatitis B,tenofovir alafenamide,tenofovir alafenamide fumarate,False,authorised,False,False,False,False,False,False,False,Gilead Sciences Ireland UC,Antivirals for systemic use,15.0
608,human,Dasatinib Accordpharma,"Precursor Cell Lymphoblastic Leukemia-Lymphoma;  Leukemia, Myelogenous, Chronic, BCR-ABL Positive",dasatinib (anhydrous),dasatinib,False,authorised,False,True,False,False,False,False,False,Accord Healthcare S.L.U.,Antineoplastic agents,1.0
609,human,Kalydeco,Cystic Fibrosis,ivacaftor,ivacaftor,False,authorised,False,False,False,False,False,True,False,Vertex Pharmaceuticals (Ireland) Limited,Other respiratory system products,34.0
610,human,Vazkepa,Dyslipidemias,icosapent ethyl,icosapent ethyl,False,authorised,True,False,False,False,False,False,False,Amarin Pharmaceuticals Ireland Limited,Lipid modifying agents,4.0
611,human,Jinarc,"Polycystic Kidney, Autosomal Dominant",tolvaptan,tolvaptan,False,authorised,True,False,False,False,False,False,False,Otsuka Pharmaceutical Netherlands B.V.,"Diuretics,",20.0
612,human,Iclusig,"Leukemia, Myeloid;  Leukemia, Lymphoid",ponatinib,ponatinib,False,authorised,False,False,False,False,False,True,True,Incyte Biosciences Distribution B.V.,"Antineoplastic agents, Protein kinase inhibitors",24.0
613,human,Firazyr,"Angioedemas, Hereditary",icatibant,icatibant,False,authorised,False,False,False,False,False,False,False,Takeda Pharmaceuticals International AG,Cardiac therapy,21.0
614,human,Vpriv,Gaucher Disease,velaglucerase alfa,velaglucerase alfa,False,authorised,False,False,False,False,False,True,False,Takeda Pharmaceuticals International AG Ireland Branch,"Other alimentary tract and metabolism products,",19.0
615,human,Thalidomide Lipomed,Multiple Myeloma,thalidomide,thalidomide,False,authorised,False,False,False,False,False,False,False,Lipomed GmbH,Immunosuppressants,
616,human,Lorviqua,"Carcinoma, Non-Small-Cell Lung",lorlatinib,lorlatinib,False,authorised,True,False,False,True,False,False,False,Pfizer Europe MA EEIG,"Antineoplastic agents, Protein kinase inhibitors",10.0
617,human,Isentress,HIV Infections,raltegravir,raltegravir,False,authorised,False,False,False,False,False,True,False,Merck Sharp & Dohme B.V.,Antivirals for systemic use,42.0
618,human,Ravicti,"Urea Cycle Disorders, Inborn",glycerol phenylbutyrate,glycerol phenylbutyrate,False,authorised,False,False,False,False,False,False,True,Immedica Pharma AB,"Other alimentary tract and metabolism products,",15.0
619,human,Invirase,HIV Infections,saquinavir,saquinavir,False,authorised,False,False,False,False,False,False,False,Roche Registration GmbH,Antivirals for systemic use,49.0
620,human,Bavencio,Neuroendocrine Tumors,avelumab,avelumab,False,authorised,True,False,False,False,False,False,False,Merck Europe B.V.,"Other antineoplastic agents, Monoclonal antibodies,",14.0
621,human,Idacio,"Arthritis, Rheumatoid;  Arthritis, Psoriatic;  Psoriasis;  Spondylitis, Ankylosing;  Uveitis;  Hidradenitis Suppurativa;  Colitis, Ulcerative;  Crohn Disease;  Arthritis, Juvenile Rheumatoid",adalimumab,adalimumab,False,authorised,True,False,True,False,False,False,False,Fresenius Kabi Deutschland GmbH,Immunosuppressants,10.0
622,human,Glubrava,"Diabetes Mellitus, Type 2","pioglitazone, metformin","metformin hydrochloride, pioglitazone hydrochloride",False,withdrawn,False,False,False,False,False,False,False,Takeda Pharma A/S,Drugs used in diabetes,19.0
623,human,Saphnelo,"Lupus Erythematosus, Systemic",anifrolumab,anifrolumab,False,authorised,True,False,False,False,False,False,False,AstraZeneca AB,Immunosuppressants,1.0
624,human,Evrenzo,"Anemia;  Kidney Failure, Chronic",roxadustat,roxadustat,False,authorised,True,False,False,False,False,False,False,Astellas Pharma Europe B.V.,Antianemic preparations,2.0
625,human,Norvir,HIV Infections,ritonavir,ritonavir,False,authorised,False,False,False,False,False,False,False,AbbVie Deutschland GmbH  Co. KG,Antivirals for systemic use,68.0
626,human,Deltyba,"Tuberculosis, Multidrug-Resistant",delamanid,delamanid,False,authorised,True,False,False,True,False,False,True,Otsuka Novel Products GmbH,Antimycobacterials,22.0
627,human,Trazimera,Stomach Neoplasms;  Breast Neoplasms,trastuzumab,trastuzumab,False,authorised,True,False,True,False,False,False,False,Pfizer Europe MA EEIG,Antineoplastic agents,11.0
628,human,Reyataz,HIV Infections,atazanavir sulfate,atazanavir (as sulfate),False,authorised,False,False,False,False,False,False,False,Bristol-Myers Squibb Pharma EEIG,Antivirals for systemic use,53.0
629,human,Opdualag,Melanoma,relatlimab / nivolumab,"nivolumab, relatlimab",False,authorised,True,False,False,False,False,False,False,Bristol-Myers Squibb Pharma EEIG,"Monoclonal antibodies, , Antineoplastic agents",
630,human,Glidipion (previously Pioglitazone Actavis Group),"Diabetes Mellitus, Type 2",pioglitazone,pioglitazone hydrochloride,False,withdrawn,False,True,False,False,False,False,False,Actavis Group PTC ehf   ,Drugs used in diabetes,8.0
631,human,Sustiva,HIV Infections,efavirenz,efavirenz,False,authorised,False,False,False,False,False,False,False,Bristol-Myers Squibb Pharma EEIG,Antivirals for systemic use,46.0
632,human,Glustin,"Diabetes Mellitus, Type 2",pioglitazone,pioglitazone hydrochloride,False,withdrawn,False,False,False,False,False,False,False,Takeda Pharma A/S,Drugs used in diabetes,28.0
633,human,BeneFIX,Hemophilia B,nonacog alfa,nonacog alfa,False,authorised,False,False,False,False,False,False,False,Pfizer Europe MA EEIG,Antihemorrhagics,42.0
634,human,Nplate,"Purpura, Thrombocytopenic, Idiopathic",romiplostim,romiplostim,False,authorised,False,False,False,False,False,False,False,Amgen Europe B.V.,Antihemorrhagics,26.0
635,human,Memantine Mylan,Alzheimer Disease,memantine,memantine hydrochloride,False,authorised,False,True,False,False,False,False,False,Mylan Pharmaceuticals Limited,"Other anti-dementia drugs, Psychoanaleptics,",9.0
636,human,Quofenix,Community-Acquired Infections,delafloxacin,delafloxacin meglumine,False,authorised,True,False,False,False,False,False,False,A. Menarini Industrie Farmaceutiche Riunite s.r.l.,"Antibacterials for systemic use,",5.0
637,human,Rivastigmine 1 A Pharma,Alzheimer Disease;  Dementia;  Parkinson Disease,rivastigmine,rivastigmine,False,authorised,False,False,False,False,False,False,False,1 A Pharma GmbH,"Psychoanaleptics,",14.0
638,human,Vabysmo,Wet Macular Degeneration;  Macular Edema;  Diabetes Complications,faricimab,faricimab,False,authorised,True,False,False,False,False,False,False,Roche Registration GmbH,Ophthalmologicals,
639,human,Oxlumo,"Hyperoxaluria, Primary",lumasiran,lumasiran sodium,False,authorised,True,False,False,False,False,False,True,Alnylam Netherlands B.V.,"Other alimentary tract and metabolism products,",3.0
640,human,Rivastigmine Sandoz,Dementia;  Alzheimer Disease;  Parkinson Disease,rivastigmine,rivastigmine,False,authorised,False,False,False,False,False,False,False,Sandoz GmbH,"Psychoanaleptics,",13.0
641,human,Rivastigmine Hexal,Dementia;  Alzheimer Disease;  Parkinson Disease,rivastigmine,rivastigmine,False,authorised,False,False,False,False,False,False,False,Hexal AG ,"Psychoanaleptics,",14.0
642,human,Evkeeza,Hypercholesterolemia,evinacumab,evinacumab,False,authorised,True,False,False,False,True,False,False,Ultragenyx Germany GmbH,Lipid modifying agents,2.0
643,human,Ritonavir Mylan,HIV Infections,ritonavir,ritonavir,False,authorised,False,True,False,False,False,False,False,Mylan S.A.S,Antivirals for systemic use,13.0
644,human,Pirfenidone axunio (previously Pirfenidone AET),Idiopathic Pulmonary Fibrosis,pirfenidone,pirfenidone,False,authorised,False,True,False,False,False,False,False,Axunio Pharma GmbH,Immunosuppressants,2.0
645,human,Blenrep,Multiple Myeloma,belantamab mafodotin,belantamab mafodotin,False,authorised,True,False,False,True,False,False,True,GlaxoSmithKline (Ireland) Limited,Antineoplastic agents,4.0
646,human,Xyrem,Cataplexy;  Narcolepsy,sodium oxybate,sodium oxybate,False,authorised,False,False,False,False,False,False,False,UCB Pharma Ltd,Other nervous system drugs,36.0
647,human,Azarga,"Glaucoma, Open-Angle;  Ocular Hypertension","brinzolamide, timolol","brinzolamide, timolol maleate",False,authorised,False,False,False,False,False,False,False,Novartis Europharm Limited,Ophthalmologicals,16.0
648,human,Nucala,Asthma,mepolizumab,mepolizumab,False,authorised,False,False,False,False,False,False,False,GlaxoSmithKline Trading Services,"Drugs for obstructive airway diseases,",18.0
649,human,Tygacil,"Bacterial Infections;  Skin Diseases, Bacterial;  Soft Tissue Infections",tigecycline,tigecycline,False,authorised,False,False,False,False,False,False,False,Pfizer Europe MA EEIG,"Antibacterials for systemic use,",34.0
650,human,Privigen,"Purpura, Thrombocytopenic, Idiopathic;  Bone Marrow Transplantation;  Immunologic Deficiency Syndromes;  Guillain-Barre Syndrome;  Mucocutaneous Lymph Node Syndrome",human normal immunoglobulin (ivig),human normal immunoglobulin (ivig),False,authorised,False,False,False,False,False,False,False,CSL Behring GmbH,"Immune sera and immunoglobulins,",30.0
651,human,Hetlioz,"Sleep Disorders, Circadian Rhythm",tasimelteon,tasimelteon,False,authorised,False,False,False,False,False,False,True,Vanda Pharmaceuticals Netherlands B.V.,"Psycholeptics,",9.0
652,human,Granupas (previously Para-aminosalicylic acid Lucane),Tuberculosis,para-aminosalicylic acid,para-aminosalicylic acid,False,authorised,False,False,False,False,False,False,True,Eurocept International B. V.,Antimycobacterials,10.0
653,human,Silodyx,Prostatic Hyperplasia,silodosin,silodosin,False,authorised,False,False,False,False,False,False,False,Recordati Ireland Ltd,Urologicals,16.0
654,human,Cinryze,"Angioedemas, Hereditary",c1 inhibitor (human),c1 inhibitor (human),False,authorised,True,False,False,False,False,False,False,Takeda Manufacturing Austria AG,"Drugs used in hereditary angioedema, c1-inhibitor, plasma derived",23.0
655,human,Pandemic influenza vaccine H5N1 AstraZeneca (previously Pandemic influenza vaccine H5N1 Medimmune),"Influenza, Human","pandemic influenza vaccine (h5n1) (live attenuated, nasal)",reassortant influenza virus (live attenuated) of the following strain: a/vietnam/1203/2004 (h5n1) strain,False,authorised,True,False,False,True,False,False,False,AstraZeneca AB,"Vaccines,",9.0
656,human,Prolia,"Bone Resorption;  Osteoporosis, Postmenopausal",denosumab,denosumab,False,authorised,False,False,False,False,False,False,False,Amgen Europe B.V.,Drugs for treatment of bone diseases,26.0
657,human,Bylvay,"Cholestasis, Intrahepatic",odevixibat,odevixibat,False,authorised,False,False,False,False,True,True,True,Albireo,Bile and liver therapy,2.0
658,human,Vildagliptin / Metformin hydrochloride Accord,"Diabetes Mellitus, Type 2",vildagliptin / metformin hydrochloride,"metformin hydrochloride, vildagliptin",False,authorised,True,True,False,False,False,False,False,Accord Healthcare S.L.U.,Drugs used in diabetes,1.0
659,human,Lenalidomide Mylan,Multiple Myeloma,lenalidomide,lenalidomide,False,authorised,False,True,False,False,False,False,False,Mylan Ireland Limited,Immunosuppressants,7.0
660,human,Heplisav B,Hepatitis B,hepatitis b surface antigen,hepatitis b surface antigen,False,authorised,True,False,False,False,False,False,False,Dynavax GmbH,"Vaccines,",2.0
661,human,Xeljanz,"Arthritis, Rheumatoid",tofacitinib,tofacitinib,True,authorised,False,False,False,False,False,False,False,Pfizer Europe MA EEIG,Immunosuppressants,26.0
662,veterinary,Activyl Tick Plus,,"indoxacarb, permethrin","indoxacarb, permethrin",False,withdrawn,False,False,False,False,False,False,False,Intervet International BV,"permethrin, combinations, Ectoparasiticides for topical use, incl. insecticides",9.0
663,human,Firmagon,Prostatic Neoplasms,degarelix,degarelix,False,authorised,False,False,False,False,False,False,False,Ferring Pharmaceuticals A/S,Endocrine therapy,19.0
664,human,Ocrevus,Multiple Sclerosis,ocrelizumab,ocrelizumab,False,authorised,False,False,False,False,False,False,False,Roche Registration GmbH,Immunosuppressants,14.0
665,human,Rayvow,Migraine Disorders,lasmiditan,lasmiditan succinate,False,authorised,True,False,False,False,False,False,False,Eli Lilly Nederland B.V.,Analgesics,
666,veterinary,Nobilis OR Inac,,adjuvanted inactivated vaccine against ornithobacterium rhinotracheale serotype a,"inactivated whole cell suspension of ornithobacterium rhinotracheale serotype a, strain b3263/91",False,withdrawn,False,False,False,False,False,False,False,Intervet International BV,Immunologicals for aves,7.0
667,human,Sugammadex Mylan,Neuromuscular Blockade,sugammadex,sugammadex sodium,False,authorised,False,True,False,False,False,False,False,Mylan Ireland Limited,All other therapeutic products,1.0
668,human,Aflunov,"Influenza, Human;  Immunization;  Disease Outbreaks","zoonotic influenza vaccine (h5n1) (surface antigen, inactivated, adjuvanted)",influenza virus surface antigens (haemagglutinin and neuraminidase) of strain: a/turkey/turkey/1/05 (h5n1)-like strain (nibrg-23),False,authorised,False,False,False,False,False,False,False,Seqirus S.r.l. ,"Vaccines,",15.0
